Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
826	0	-3294.61	-3301.16	6.54512	2.320079	0.1671592	0.153533	0.0677472	0.0261031	0.0873506	0.0594177	0.0346291	0.039555	0.0639191	0.0133338	0.032396	0.073692	0.0336213	0.0588374	0.0304161	0.0525311	0.2649907	0.0152673	0.524515	0.000817853	0.0160252	0.43939	0.00398514	4.131847	0.001654934	-2.94635	0.000136722	0.0172303	0.292772	3.68986	0.286631	0.305362	0.152577	0.25543	0.2666456	0.006206495
827	1	-3289.5	-3297.73	8.22731	2.238277	0.1985202	0.0169379	0.0334884	0.0382061	0.0577165	0.0409315	0.0336345	0.0352842	0.114403	0.088255	0.0375742	0.0303819	0.0566906	0.0761245	0.0408429	0.0380492	-0.2172426	0.01844	0.53324	0.00140766	0.00183363	0.438853	0.00622522	6.505291	0.2178907	-3.268875	0.000504549	0.0329261	0.379785	3.58678	0.283343	0.301905	0.127446	0.287307	0.0006480058	336.248
828	0	-3297.14	-3301.75	4.61152	2.320079	0.2068192	0.145921	0.072792	0.0318691	0.0787716	0.0543108	0.0483031	0.0308352	0.0343484	0.0358392	0.0583675	0.0173253	0.0346271	0.0777964	0.0247696	0.04090309	0.4095453	0.0229438	0.535417	0.00128168	0.0167295	0.416933	0.00669495	5.926464	0.06249517	-3.19655	0.000666991	0.0377998	0.40122	3.56031	0.268475	0.322147	0.129258	0.28012	0.4720405	0.1323937
829	1	-3292.02	-3300.16	8.14525	2.470861	0.1875329	0.0279914	0.0204939	0.0387764	0.0836	0.0368214	0.0781587	0.0331838	0.0877553	0.0867954	0.119166	0.0244238	0.0319748	0.0543898	0.0397209	0.05034092	0.01271818	0.0208761	0.45522	0.000873887	0.0123965	0.49683	0.0138036	5.767789	0.02396517	-2.988937	0.000335639	0.026907	0.350345	3.62241	0.27857	0.308969	0.140055	0.272405	0.03668336	0.6532983
830	0	-3298.1	-3302.33	4.23229	2.149733	0.1805471	0.128265	0.0417977	0.0305093	0.120539	0.0440851	0.0480683	0.0366079	0.0902773	0.0560433	0.084693	0.0295716	0.015537	0.0513411	0.0302773	0.04638733	-0.09429509	0.0167587	0.402919	0.00257115	0.00796688	0.56582	0.00396406	6.237891	0.2370746	-3.070729	0.000252393	0.0233604	0.331021	3.64537	0.296636	0.284886	0.147093	0.271384	0.1427795	1.660424
831	1	-3292.71	-3302.59	9.8723	2.508259	0.1591993	0.0397324	0.0225029	0.0635163	0.0907497	0.0309457	0.056427	0.0422628	0.0761149	0.0341899	0.0214341	0.0272287	0.0344629	0.0251612	0.0464356	0.03535361	0.1348775	0.00916388	0.632792	0.000224406	0.00728257	0.335468	0.0150692	8.627642	0.05112708	-3.342355	9.04186e-05	0.0140289	0.269366	3.71652	0.317752	0.28714	0.137982	0.257126	0.1860046	0.27487
832	0	-3296.1	-3304.01	7.90784	2.070222	0.2018783	0.0476891	0.069736	0.0237216	0.12135	0.0399894	0.0574249	0.0499353	0.0861103	0.0348478	0.0684572	0.0322175	0.0202318	0.0436722	0.0341718	0.0570247	0.1498892	0.0186845	0.438151	0.00333789	0.0100556	0.528995	0.000775889	5.99757	0.0426742	-2.864271	0.000566443	0.0348661	0.388542	3.57603	0.318097	0.265465	0.143328	0.27311	0.1925634	0.2216112
833	1	-3296.05	-3301.39	5.33724	2.623262	0.1714797	0.0508195	0.0247337	0.0570412	0.0789252	0.0458034	0.0726728	0.0208825	0.0765267	0.0489259	0.0102251	0.0194349	0.0335224	0.0780803	0.0278107	0.0348002	0.115551	0.0188326	0.482576	0.000581524	0.00311583	0.492412	0.00248211	7.596475	0.1229828	-3.358132	0.000168389	0.019109	0.30528	3.67544	0.28104	0.306096	0.147369	0.265496	0.2385339	0.5155781
834	0	-3294.23	-3301.15	6.91176	2.284479	0.1462469	0.0555772	0.0787822	0.0307726	0.118887	0.0315192	0.0485676	0.0249799	0.0938748	0.0126924	0.0604692	0.0352649	0.0307834	0.0465039	0.0421246	0.03456288	-0.2053494	0.0135205	0.432378	0.00197122	0.0133714	0.53873	2.86002e-05	6.557723	0.2137622	-3.364975	4.18948e-05	0.00956678	0.230478	3.75991	0.292681	0.306703	0.138003	0.262612	0.008412799	25.40916
835	1	-3289.48	-3298.83	9.34687	2.78622	0.187965	0.0308972	0.0145373	0.0685529	0.0843205	0.0385555	0.0309491	0.0232219	0.0686264	0.065277	0.0241356	0.0198059	0.0504291	0.0396082	0.0418416	0.04089412	0.1488911	0.0202908	0.487833	0.00291315	0.01516	0.471113	0.00269057	8.298821	0.03296961	-3.196769	0.000341371	0.0271338	0.351525	3.621	0.287885	0.312435	0.134303	0.265377	0.1818607	0.1812905
836	0	-3290.96	-3299.65	8.69202	2.033058	0.1723815	0.0445201	0.0749356	0.0190159	0.0704147	0.0478282	0.0544214	0.0244461	0.0478968	0.0810163	0.0418511	0.0183632	0.0215709	0.101356	0.0627222	0.04261369	0.2354093	0.017288	0.503083	0.00404382	0.0110664	0.464431	8.79446e-05	5.116724	0.009075965	-3.15558	0.00017564	0.0195133	0.307871	3.67244	0.30167	0.314289	0.123466	0.260576	0.2444852	0.03712275
837	1	-3290.53	-3297.83	7.29679	2.505	0.1710274	0.0274219	0.0325882	0.0550717	0.117955	0.035224	0.0488203	0.083415	0.161571	0.0415501	0.0163059	0.016986	0.0166506	0.0940592	0.030989	0.04260789	-0.0002028402	0.0201206	0.48937	0.00110589	0.0128138	0.472597	0.00399244	4.035063	0.02464226	-3.155716	0.000164838	0.0189078	0.303978	3.67695	0.288266	0.311826	0.145401	0.254507	0.02443942	1.0083
838	0	-3299.43	-3300.96	1.53115	2.65037	0.169196	0.0375223	0.053233	0.0189183	0.0595768	0.0751368	0.0457984	0.0224017	0.0712728	0.0230634	0.0190329	0.0538341	0.0220867	0.168272	0.260671	0.05092439	0.0467424	0.0129578	0.632079	0.000798558	0.00222479	0.351924	1.59575e-05	5.321991	0.05710526	-2.977413	0.000151031	0.0181038	0.298687	3.68306	0.292801	0.311184	0.110446	0.285569	0.1038477	0.5498945
839	1	-3296.24	-3301.86	5.62399	2.346708	0.1819714	0.0186788	0.01701	0.0458982	0.0787586	0.0379457	0.0489454	0.0578534	0.142108	0.0549834	0.0418644	0.0330681	0.0608282	0.0571187	0.208216	0.04774463	-0.07268545	0.0192666	0.418907	0.00156176	0.0138354	0.544547	0.00188144	4.258127	0.07989598	-3.041889	0.000267974	0.0240649	0.334998	3.64067	0.314383	0.284141	0.116409	0.285067	0.007210528	11.08046
840	0	-3289.15	-3294.68	5.53375	2.509183	0.1394961	0.16567	0.0492488	0.0305719	0.0844515	0.0423782	0.0310683	0.0182387	0.062117	0.019475	0.0343742	0.0346904	0.0222435	0.0615195	0.0884885	0.0314805	0.05754484	0.0103637	0.493957	0.00250185	0.00924181	0.483723	0.000212942	5.786244	0.009884109	-3.458387	2.6508e-05	0.00761655	0.209963	3.78239	0.277563	0.323681	0.135386	0.26337	0.06742895	0.1465855
841	1	-3292.01	-3296.52	4.51427	2.166032	0.1758215	0.0260294	0.033914	0.042013	0.0574023	0.0359968	0.0367958	0.0110244	0.114393	0.0625654	0.0493142	0.0175394	0.0271257	0.0583753	0.235157	0.0381549	-0.09194649	0.0136956	0.511215	0.00321463	0.00823703	0.463205	0.000432742	5.023095	0.121514	-3.266101	0.000205468	0.0210936	0.317695	3.66101	0.306887	0.295708	0.140038	0.257367	0.02956746	4.109718
842	0	-3291.91	-3300.96	9.05241	2.50552	0.1835168	0.12098	0.0407591	0.0268642	0.0874976	0.0375072	0.0258401	0.0280064	0.0654721	0.0161241	0.0378882	0.0334305	0.021182	0.042156	0.0366999	0.04533941	-0.0866979	0.00829773	0.580841	0.00156759	0.0208883	0.386964	0.00144083	6.736537	0.1485361	-3.093579	0.000285666	0.0248402	0.339292	3.63558	0.284187	0.311877	0.130835	0.273101	0.06183819	2.402012
843	1	-3285.5	-3297	11.4989	2.141311	0.1860123	0.0297464	0.0323451	0.0512444	0.066813	0.0318899	0.0475625	0.031324	0.133871	0.0560106	0.0300748	0.0273498	0.0605653	0.0437581	0.0788717	0.04035504	-0.06418865	0.00999216	0.576173	0.0124414	0.00727802	0.390448	0.00366671	4.379326	0.06835995	-3.210039	0.000316024	0.0261157	0.346178	3.62739	0.299317	0.301472	0.143209	0.256002	0.004171299	16.38817
844	0	-3296.48	-3304.07	7.5932	2.50552	0.1789184	0.0750359	0.0742726	0.0276191	0.069401	0.0638783	0.0399355	0.0325731	0.0555578	0.0123991	0.0475904	0.0233931	0.0257879	0.0200486	0.0322085	0.04210393	-0.1349805	0.0105115	0.555311	0.000773252	0.0365893	0.394378	0.00243635	5.801298	0.2925496	-3.167614	0.000235409	0.0225668	0.32645	3.65075	0.297233	0.309969	0.122235	0.270563	0.1575691	1.856643
845	1	-3291.77	-3300.33	8.55906	1.980067	0.1534936	0.0501352	0.0346208	0.0505229	0.0560423	0.0372891	0.0485078	0.0568045	0.087725	0.080218	0.017627	0.0185587	0.0370229	0.020604	0.0248528	0.04100537	0.2708133	0.0190664	0.526574	0.0026003	0.0101234	0.441017	0.000619401	7.451923	0.05233088	-3.194052	6.54708e-05	0.0119475	0.252337	3.73565	0.309593	0.298071	0.145816	0.24652	0.3231442	0.1619428
846	0	-3294.22	-3303.32	9.10133	2.462982	0.1561053	0.0938487	0.0273558	0.0322237	0.0592322	0.0394791	0.0225796	0.046302	0.0271817	0.0193933	0.0665154	0.0335477	0.0221314	0.0678813	0.0141888	0.03777648	-0.2366613	0.00768084	0.433649	0.00349684	0.0200801	0.531345	0.00374857	9.146013	0.2711257	-3.276069	7.61205e-05	0.0128778	0.260155	3.72689	0.304472	0.30197	0.136965	0.256593	0.03446442	7.866829
847	1	-3281.79	-3295.74	13.9576	1.842168	0.1870395	0.0213774	0.0388034	0.0420899	0.0614632	0.0356258	0.0327772	0.0481188	0.0831561	0.0396716	0.0634693	0.0299446	0.0213751	0.0488931	0.0329323	0.03942201	-0.1084455	0.0190711	0.454222	0.00277098	0.0125059	0.50753	0.00389981	4.893672	0.1172145	-3.233431	0.00032918	0.0266491	0.348995	3.62403	0.29	0.30131	0.140124	0.268565	0.008769075	13.36681
848	0	-3293.09	-3301.59	8.49127	2.462982	0.1269154	0.06807	0.0383948	0.0303319	0.0598768	0.0463249	0.0397556	0.0457796	0.0338787	0.0220208	0.0436554	0.0305959	0.015284	0.0472042	0.030585	0.03969853	0.1951053	0.0125606	0.424334	0.00309561	0.00551034	0.548054	0.00644515	12.66202	0.1436789	-3.226441	9.91721e-06	0.00466582	0.171706	3.82362	0.309334	0.278523	0.149152	0.262991	0.3387842	0.4241015
849	1	-3290.89	-3300.64	9.75607	2.180039	0.1731469	0.0417069	0.0383797	0.0242274	0.0554573	0.0292246	0.0289982	0.0650803	0.101604	0.102693	0.0407817	0.0252545	0.0136788	0.0223179	0.0293777	0.02813284	0.02754875	0.0220464	0.456355	0.00241583	0.00764796	0.509913	0.00162175	5.10036	0.04108778	-3.570818	0.000181976	0.0198597	0.310066	3.66989	0.299649	0.301267	0.150708	0.248376	0.06863653	0.5986284
850	0	-3283.99	-3293.26	9.26698	2.262287	0.1470737	0.0432373	0.0427044	0.0318285	0.0598768	0.0585828	0.0341105	0.0399209	0.0442845	0.0506236	0.0300764	0.0469771	0.013911	0.031538	0.0798	0.03347842	0.1333254	0.00995151	0.5374	0.00648477	0.00506464	0.43513	0.005969	10.64833	0.04028211	-3.396854	4.41825e-05	0.00982342	0.232982	3.75715	0.292825	0.313719	0.127401	0.266055	0.1736075	0.2320298
851	1	-3298.67	-3306.88	8.20472	2.087722	0.2256359	0.00499545	0.0349129	0.0287367	0.057771	0.0286796	0.0271648	0.0388487	0.0747465	0.035401	0.0810854	0.0390079	0.0119112	0.0365981	0.0194707	0.03331106	-0.2741537	0.033515	0.482191	0.0126531	0.00478603	0.466343	0.000511795	6.145068	0.2861936	-3.401866	0.0011637	0.0497497	0.447216	3.50187	0.294822	0.290118	0.135844	0.279216	0.01203998	23.77028
852	0	-3296.21	-3305.54	9.32849	2.367773	0.1668693	0.0421473	0.0559947	0.0488246	0.0485076	0.0623232	0.0466024	0.0660677	0.0538585	0.0355886	0.0240504	0.0561184	0.0172191	0.0380856	0.0334237	0.03680965	-0.2046358	0.0114374	0.568379	0.00488152	0.01876	0.39533	0.00121264	9.172885	0.267339	-3.301995	0.000134771	0.0171077	0.291928	3.69083	0.308976	0.30282	0.120397	0.267807	0.06270319	4.263563
853	1	-3294.15	-3299.3	5.15182	2.347537	0.1767968	0.00499545	0.0243124	0.0302416	0.0574664	0.0323461	0.0151579	0.0435448	0.0329314	0.056855	0.0342927	0.0952369	0.0359112	0.0657657	0.0158381	0.03873339	-0.2541276	0.0176269	0.397479	0.00253772	0.0145877	0.567474	0.000295092	13.45181	0.2609332	-3.251053	0.000214572	0.0215524	0.320461	3.65777	0.29207	0.315004	0.130454	0.262472	0.006805621	38.34084
854	0	-3287.29	-3298.96	11.6709	2.262094	0.1560844	0.0367032	0.0439448	0.0301024	0.0536869	0.0423898	0.0391328	0.0482232	0.0313626	0.00619135	0.0253213	0.0277621	0.0256162	0.0422358	0.0448792	0.03097272	0.1982432	0.0107248	0.532966	0.00580018	0.00671633	0.439592	0.00420079	10.88446	0.003757851	-3.474649	7.60304e-05	0.0128702	0.260092	3.72696	0.273236	0.320506	0.135684	0.270574	0.202001	0.01860313
855	1	-3296.12	-3303	6.8806	2.99713	0.1732269	0.0114624	0.0210346	0.0316157	0.0349508	0.0179286	0.00987104	0.02834	0.0459878	0.0615383	0.0345153	0.0788601	0.0242275	0.0186224	0.0231865	0.02477995	0.02391514	0.019924	0.526723	0.00164123	0.00178731	0.449825	9.88168e-05	12.41453	0.2822922	-3.697721	0.000182648	0.0198961	0.310295	3.66963	0.314145	0.275776	0.143353	0.266726	0.3062073	0.9218989
856	0	-3290.26	-3298.91	8.64988	2.221992	0.1649094	0.0800314	0.0341889	0.0464285	0.0881257	0.0378453	0.0399847	0.0268878	0.0642246	0.0147034	0.0549374	0.0380736	0.02409	0.0470743	0.0428412	0.04055771	-0.1669218	0.0125998	0.518026	0.00541288	0.00597743	0.445165	0.0128183	7.690558	0.2719877	-3.205029	0.000122135	0.0162909	0.286202	3.69738	0.308841	0.299171	0.139937	0.252051	0.1050659	2.588734
857	1	-3294.86	-3302.87	8.01371	2.99713	0.1846958	0.00712409	0.0318919	0.0461464	0.0850734	0.0248366	0.0188566	0.0343995	0.048165	0.0108129	0.0302236	0.049632	0.0224643	0.0145245	0.0116386	0.02695732	-0.3276146	0.0184067	0.436821	0.00392693	0.0120301	0.528607	0.000208989	9.620398	0.3697525	-3.6135	0.000299729	0.0254392	0.342552	3.63171	0.286318	0.300344	0.149746	0.263592	0.04213784	8.774833
858	0	-3293.03	-3299.71	6.68671	2.221992	0.1687113	0.101338	0.0593538	0.0289371	0.0729154	0.0743536	0.0258779	0.0338945	0.0539935	0.0805103	0.123414	0.053571	0.0138633	0.0527824	0.0566723	0.05120297	-0.01799812	0.0159748	0.459899	0.00540292	0.0136873	0.501754	0.0032821	5.445448	0.03816314	-2.971958	0.000147528	0.017894	0.297283	3.68468	0.283925	0.314179	0.124745	0.277151	0.02016502	1.892542
859	1	-3284.3	-3299.4	15.1033	2.909746	0.1703791	0.00764745	0.020063	0.0322718	0.0311043	0.0228195	0.0154294	0.0335436	0.0680259	0.0285832	0.0284789	0.045948	0.00975981	0.0269859	0.0316484	0.03059995	0.05055485	0.0206754	0.433492	0.00624448	0.0119164	0.526454	0.00121775	6.433785	0.01860881	-3.486757	0.000159846	0.0186212	0.302108	3.67911	0.289396	0.291984	0.150847	0.267773	0.06916366	0.2690547
860	0	-3302.7	-3310.56	7.86464	2.221992	0.1496868	0.0865448	0.0766191	0.0236645	0.101285	0.0383845	0.0313091	0.0463681	0.0488064	0.0380503	0.0869623	0.0288039	0.0120085	0.0629058	0.0176118	0.03836263	-0.1153889	0.0166838	0.389189	0.00954447	0.0113477	0.567801	0.00543432	4.959451	0.1512044	-3.260671	5.20644e-05	0.0106599	0.240881	3.74841	0.297546	0.320863	0.126046	0.255545	0.03581545	4.221764
861	1	-3283.43	-3299.48	16.0513	2.76089	0.2024915	0.0111634	0.0228253	0.0261579	0.0291098	0.0254686	0.0204477	0.0326487	0.0769896	0.0259248	0.0412203	0.0261779	0.0134734	0.0576066	0.0403056	0.02412328	0.01415123	0.0247964	0.527057	0.00685751	0.00339118	0.436219	0.0016792	4.799452	0.05562414	-3.724578	0.000578298	0.0352251	0.390129	3.57407	0.287919	0.294906	0.144889	0.272286	0.06977537	0.7971888
862	0	-3285.86	-3297.93	12.0784	2.318763	0.1828038	0.111225	0.0566892	0.0235195	0.0966785	0.0251487	0.0323954	0.0315657	0.061912	0.0402011	0.0486035	0.0340565	0.0199572	0.0360599	0.0192604	0.04438302	0.04982441	0.0173661	0.485001	0.00146884	0.0178293	0.475363	0.00297156	4.578565	0.004941462	-3.114898	0.000277399	0.0244811	0.337313	3.63793	0.277075	0.307201	0.142543	0.273181	0.05476587	0.09022885
863	1	-3296.84	-3304.85	8.01049	3.240454	0.1674252	0.0230308	0.019704	0.022267	0.0364425	0.0211542	0.0315696	0.031928	0.119107	0.0992085	0.0525645	0.0273066	0.0126009	0.03845	0.0602745	0.04266068	-0.0438769	0.0213444	0.52845	0.00337877	0.00569374	0.437372	0.00376112	5.671797	0.1355652	-3.154478	0.000138529	0.0173431	0.293547	3.68897	0.266166	0.296972	0.148696	0.288166	0.09168834	1.478544
864	0	-3286.41	-3298.63	12.2194	2.426552	0.1612	0.079595	0.0358435	0.0388998	0.0377485	0.0246263	0.0243001	0.0258661	0.0659705	0.0293098	0.0313197	0.0393811	0.0233346	0.0688086	0.0139031	0.03169781	-0.05539196	0.0170438	0.520987	0.000985132	0.00669638	0.449055	0.00523254	7.400324	0.1220654	-3.451508	0.000100709	0.0148013	0.27529	3.70981	0.301194	0.285427	0.134627	0.278752	0.06667343	1.830795
865	1	-3286.59	-3296.97	10.3818	3.138328	0.2101257	0.00972431	0.0203469	0.0255269	0.031756	0.0193593	0.0182635	0.0328546	0.114363	0.0343403	0.066103	0.0200956	0.0282662	0.0475187	0.00957224	0.02226307	-0.1147419	0.0150179	0.513784	0.00643035	0.00131704	0.459115	0.00433558	5.344736	0.1847353	-3.804826	0.000740866	0.0398136	0.409565	3.54988	0.283659	0.302856	0.130419	0.283066	0.06999339	2.639325
866	0	-3291.71	-3303.16	11.4484	2.417339	0.2122315	0.0795123	0.0619205	0.0291679	0.0587532	0.0770395	0.0232715	0.0155673	0.0420661	0.058616	0.0151121	0.0262944	0.0248397	0.0540045	0.0166719	0.03022437	-0.02806686	0.0114263	0.480107	0.000695799	0.0181381	0.48047	0.00916229	5.151976	0.04843254	-3.499107	0.00079077	0.0411164	0.414821	3.54327	0.305735	0.289014	0.14961	0.255641	0.02036567	2.378146
867	1	-3291.23	-3301.5	10.2665	3.111593	0.210479	0.0214662	0.0285419	0.0246849	0.0421287	0.0233895	0.019998	0.0447244	0.0552237	0.0168184	0.0910852	0.0254728	0.00703653	0.0639378	0.0107511	0.02927238	-0.1084342	0.0131995	0.525737	0.0186884	0.000585786	0.437752	0.00403707	8.56012	0.1167921	-3.531111	0.000749081	0.0400311	0.410449	3.54877	0.293809	0.303355	0.138679	0.264157	0.008357944	13.97378
868	0	-3299.92	-3310.61	10.691	2.439588	0.2380731	0.106423	0.0361893	0.0252697	0.042188	0.0858541	0.0210768	0.042101	0.0552725	0.058616	0.0459318	0.0744926	0.0194341	0.08069	0.0261046	0.05193495	-0.01750497	0.0262485	0.492791	0.000837139	0.0264303	0.439058	0.0146354	3.632593	0.06218569	-2.957763	0.00160173	0.0582222	0.47565	3.46453	0.293771	0.306338	0.117269	0.282622	0.04468072	1.391779
869	1	-3288.4	-3304.45	16.0497	3.291978	0.170813	0.0139019	0.0211647	0.0267279	0.037777	0.0254733	0.0159006	0.0426639	0.0466628	0.0355635	0.0182418	0.0231131	0.0277233	0.0513634	0.0181014	0.0275569	0.08210114	0.00993777	0.574289	0.011895	0.000212886	0.394966	0.00869959	9.874086	0.004552666	-3.591502	0.000163174	0.0188127	0.30336	3.67766	0.278565	0.301742	0.130137	0.289556	0.0866538	0.05253857
870	0	-3299.61	-3302.78	3.16443	2.17971	0.1788699	0.189582	0.0454727	0.0271903	0.0721149	0.0270172	0.0454931	0.0313361	0.0755544	0.158026	0.0655704	0.0744926	0.0367609	0.0767698	0.0230036	0.07273318	-0.06078042	0.00935655	0.459533	0.00220078	0.00474309	0.519425	0.00474134	4.552345	0.08701744	-2.620958	0.000234916	0.0225434	0.326314	3.65091	0.296454	0.28914	0.126544	0.287862	0.02623702	3.31659
871	1	-3295.18	-3306.97	11.7899	3.268074	0.1758947	0.0216648	0.0233887	0.0322275	0.0266874	0.0187689	0.0283496	0.0426639	0.0560836	0.124773	0.0273149	0.00731004	0.0356668	0.0334149	0.0172065	0.02898765	0.02992518	0.0154858	0.466124	0.00323168	0.000119359	0.493598	0.0214417	7.669709	0.01713714	-3.540885	0.000206141	0.0211278	0.317903	3.66076	0.274177	0.288842	0.157994	0.278988	0.04706232	0.3641371
872	0	-3298.9	-3300.71	1.81162	2.187688	0.2170655	0.169183	0.0513193	0.0335807	0.0736919	0.0433585	0.0290702	0.0154586	0.0795276	0.0288005	0.0960061	0.0594327	0.0227765	0.109858	0.078928	0.07390406	-0.0230567	0.0179349	0.553189	0.00469837	0.00139566	0.421222	0.00155947	3.415299	0.1497546	-2.604988	0.000914022	0.044164	0.426715	3.52821	0.284046	0.315728	0.147519	0.252707	0.1266979	1.181982
873	1	-3291.21	-3298.5	7.28719	3.750946	0.1663655	0.00780297	0.0227832	0.0348359	0.0571944	0.025087	0.0247135	0.0189399	0.078112	0.0139506	0.0280148	0.0104315	0.0299748	0.0404912	0.0695684	0.03658406	0.170835	0.0111179	0.494568	0.00821633	0.00010056	0.483241	0.0027566	9.104125	0.04724532	-3.308143	0.000131432	0.0168958	0.290459	3.69251	0.291679	0.307958	0.14259	0.257773	0.2180804	0.2166418
874	0	-3286.21	-3296.66	10.4491	2.293233	0.1917298	0.157337	0.0362081	0.0271124	0.0556022	0.0552045	0.0289848	0.0215413	0.0557902	0.041655	0.0307917	0.0366516	0.023173	0.0385609	0.035429	0.03175167	0.01385841	0.0146274	0.549894	0.00154675	0.000210288	0.418713	0.0150092	3.968886	0.1430827	-3.44981	0.000394362	0.0291448	0.361731	3.60873	0.27857	0.313687	0.128425	0.279318	0.1569411	0.9116968
875	1	-3297.54	-3306.31	8.76896	3.510091	0.1505206	0.0236509	0.0242435	0.0336062	0.0554342	0.0392651	0.0225371	0.0412028	0.102697	0.0272117	0.0123621	0.0191651	0.0309843	0.00932032	0.0532479	0.03536411	-0.1347212	0.0138012	0.575767	0.00803205	0.00127781	0.396598	0.00452395	8.983519	0.2216779	-3.342058	5.47985e-05	0.010935	0.243396	3.74561	0.308096	0.312174	0.125585	0.254145	0.08695676	2.549289
876	0	-3294.65	-3303.23	8.57893	2.081599	0.2069261	0.159454	0.0651	0.0173776	0.0646301	0.0507916	0.0473522	0.0226723	0.0816322	0.0358999	0.0803214	0.0863197	0.0310298	0.0410272	0.0213034	0.03827839	0.001410139	0.02069	0.531294	0.000908439	0.000199944	0.442933	0.00397382	3.402517	0.02502181	-3.26287	0.000669293	0.0378643	0.401491	3.55998	0.273609	0.311974	0.150626	0.263791	0.02643195	0.9466502
877	1	-3291.23	-3306.45	15.2212	3.308013	0.201739	0.0249603	0.0145878	0.0437055	0.0541091	0.0392602	0.0186907	0.0255937	0.0222079	0.0325991	0.0231822	0.017059	0.0198903	0.0441668	0.0436756	0.03087612	-0.03009013	0.0172575	0.445422	0.0102765	0.00680143	0.507423	0.0128196	10.08193	0.04844236	-3.477772	0.000563773	0.0347847	0.388181	3.57647	0.261521	0.301774	0.155569	0.281136	0.01835223	2.63959
878	0	-3295.56	-3310.51	14.9532	1.929533	0.2262158	0.123745	0.0330764	0.0250013	0.0492389	0.0364131	0.0421141	0.0260562	0.083599	0.0691451	0.0692755	0.0357773	0.0380294	0.0520228	0.020896	0.04539493	-0.0006911535	0.0168526	0.573413	0.00124465	0.000293725	0.403989	0.00420751	2.648119	0.01236879	-3.092355	0.0011821	0.0501355	0.448577	3.50011	0.283676	0.288608	0.153367	0.274349	0.01167764	1.059186
879	1	-3291.1	-3302.7	11.6005	2.336239	0.2110654	0.0140784	0.026187	0.0416865	0.0629574	0.0330022	0.0188225	0.0145398	0.0325701	0.0292472	0.0493958	0.020608	0.0409517	0.0282995	0.0170522	0.02458116	-0.3423162	0.0112522	0.398804	0.00533723	0.00687873	0.56773	0.00999791	13.5804	0.3986325	-3.705775	0.000762857	0.0403931	0.411916	3.54693	0.323007	0.294088	0.133336	0.249569	0.05631622	7.078466
880	0	-3287.19	-3301.25	14.0653	1.864572	0.1707492	0.121082	0.0410573	0.0256258	0.0492389	0.0289829	0.037369	0.0288519	0.0527945	0.024029	0.0251064	0.046435	0.0430244	0.0224533	0.0436414	0.03768169	0.01026877	0.0175728	0.56603	0.00537001	0.000184028	0.398787	0.0120558	4.907827	0.05231848	-3.278581	0.000162681	0.0187845	0.303176	3.67788	0.278338	0.288299	0.136311	0.297052	0.06258725	0.8359287
881	1	-3289.01	-3298.93	9.92393	2.311355	0.2096515	0.0142124	0.0323005	0.0278244	0.0472115	0.0322757	0.0239189	0.0347252	0.0120038	0.0720831	0.0270891	0.0178406	0.0285489	0.046848	0.0188888	0.02991968	-0.624207	0.00600894	0.514803	0.00952216	0.00996182	0.451065	0.00863941	22.55947	0.6314492	-3.509239	0.000729937	0.0395224	0.408375	3.55137	0.318241	0.285753	0.133157	0.262848	0.007242215	87.19008
