Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1247	1	-10.7502	0	-10.7502	13.932	22879	0.148466	0.0537587	0.230724	0.0656396	0.0877372	0.0640385	0.0739401	0.0540192	0.0277047	0.11116	0.0877747	0.0307264	0.200348	0.0352377	0.08643448	-0.1100238	0.0355183	0.0231676	0.264752	0.00498186	0.0858196	0.58576	28.78276	0.2611534	-2.448369	0.991609	0.997841	1.00213	1.00842	0.354836	0.130966	0.236426	0.277772	0.1511296	1.728009
1248	0	-0.204717	0	-0.204717	14.75764	773.4294	0.0509107	0.0286874	0.0939854	0.0888564	0.0817523	0.0954495	0.0366087	0.0355812	0.0442662	0.0318692	0.0211627	0.0413824	0.0819557	0.0864908	0.05512685	0.1401605	0.00412636	0.480363	0.154525	0.131965	0.221057	0.00796351	39.57058	0.01632188	-2.898118	0.954671	0.987959	1.0113	1.04607	0.0465169	0.479958	0.145159	0.328366	0.1564824	0.1043049
1249	1	-12.2396	0	-12.2396	23.34799	21821.32	0.242897	0.0588054	0.169922	0.0551382	0.0409359	0.03621	0.0537746	0.0602947	0.0293771	0.101723	0.0578116	0.0339676	0.17134	0.0329415	0.05925868	-0.09311438	0.0177039	0.010468	0.311944	0.0058352	0.0809044	0.573145	41.71178	0.3063052	-2.825843	0.991408	0.997789	1.00218	1.00862	0.0116272	0.447171	0.38623	0.154972	0.2131908	1.436766
1250	0	0.58315	0	0.58315	11.01639	915.2009	0.0334232	0.0195317	0.0869504	0.0242155	0.0824276	0.0865523	0.0650309	0.0297219	0.0303267	0.0458542	0.0225297	0.0308343	0.15541	0.070755	0.04795619	0.07566732	0.00433973	0.288939	0.0991331	0.156131	0.445718	0.005739	34.796	0.01538124	-3.037467	0.958301	0.988958	1.01042	1.04232	0.294865	0.284678	0.193543	0.226914	0.09104856	0.1689344
1251	1	-3.92399	0	-3.92399	16.37405	21093.42	0.146039	0.0724082	0.0739122	0.0421876	0.0618561	0.0391304	0.0617714	0.0534947	0.0172257	0.0501414	0.0505206	0.0243274	0.081265	0.031961	0.05324728	0.1037362	0.0072211	0.0157376	0.343633	0.00672019	0.0981703	0.528517	28.6196	0.112295	-2.932809	0.991262	0.997751	1.00222	1.00877	0.431606	0.172359	0.10376	0.292276	0.2160313	0.5198091
1252	0	0.637142	0	0.637142	5.716398	913.5115	0.0261807	0.00814056	0.0999029	0.0222746	0.0437067	0.0570344	0.0691278	0.0413703	0.0193546	0.0508906	0.0250541	0.0258107	0.0825808	0.0723413	0.04079314	0.1479884	0.00604098	0.353821	0.187051	0.171317	0.271276	0.0104932	38.15645	0.006866905	-3.199241	0.958263	0.988948	1.01043	1.04236	0.490551	0.399727	0.0202209	0.0895012	0.1548553	0.04434401
1253	1	0.0900089	0	0.0900089	6.085497	28784.44	0.130516	0.0449336	0.0563828	0.0586051	0.0694152	0.0846637	0.0888382	0.0439749	0.022594	0.0784165	0.0470568	0.021895	0.0505092	0.0418854	0.05583151	-0.06362724	0.00831533	0.0180446	0.409316	0.00129402	0.0631522	0.499878	21.08853	0.178304	-2.885417	0.992518	0.998076	1.0019	1.0075	0.285283	0.447452	0.152001	0.115264	0.1146767	1.55484
1254	0	0.151276	0	0.151276	9.073864	763.9697	0.0269711	0.0101209	0.105382	0.0247875	0.0334085	0.0511331	0.0812074	0.033385	0.0186945	0.051278	0.0303476	0.0136008	0.136962	0.0424962	0.03631209	0.1201526	0.0118224	0.171965	0.146443	0.364828	0.28578	0.0191614	36.31277	0.01070851	-3.315605	0.954394	0.987883	1.01137	1.04635	0.368744	0.362151	0.247315	0.0217898	0.1308611	0.08183106
1255	1	0.628857	0	0.628857	7.382243	28304.28	0.18152	0.0428435	0.0650735	0.0508712	0.0716989	0.0954689	0.0878847	0.0427089	0.0444	0.0942328	0.0169937	0.0352593	0.037727	0.0523666	0.05865825	-0.2105052	0.0214641	0.0337553	0.354553	0.00856059	0.234612	0.347056	15.07317	0.2481422	-2.836027	0.992455	0.99806	1.00192	1.00757	0.313886	0.148697	0.389306	0.148111	0.03763698	6.593041
1256	0	2.15742	0	2.15742	12.95883	681.3672	0.0293339	0.0131025	0.0863364	0.0345484	0.0304462	0.0310589	0.0788371	0.0328799	0.0239531	0.0350194	0.037529	0.0170957	0.15427	0.0608695	0.03397439	0.1094488	0.0123581	0.154562	0.228257	0.227236	0.358102	0.0194854	23.86558	0.004255944	-3.382148	0.951733	0.987146	1.01201	1.04911	0.0651381	0.314772	0.474127	0.145963	0.1137048	0.03742978
1257	1	-6.08345	0	-6.08345	40.19051	24054.84	0.0710458	0.0745519	0.0731464	0.113471	0.0953127	0.118335	0.0466336	0.0314537	0.0578602	0.100705	0.0314131	0.0332059	0.051791	0.0647953	0.0641669	-0.08331623	0.11205	0.0460843	0.206581	0.0165051	0.406772	0.212008	48.91529	0.126572	-2.746268	0.991816	0.997895	1.00208	1.00821	0.116662	0.149049	0.713518	0.0207715	0.04325581	2.926128
1258	0	0.117192	0	0.117192	23.44041	787.8736	0.0383523	0.0115464	0.0712979	0.0366025	0.0672009	0.025973	0.0551941	0.0340397	0.0141901	0.0152448	0.0336014	0.0105888	0.0442185	0.0770635	0.03698018	0.03328057	0.05029	0.204447	0.321963	0.0941667	0.281572	0.0475624	32.43177	0.005514081	-3.297373	0.955085	0.988074	1.0112	1.04564	0.513425	0.298527	0.0733937	0.114655	0.03879466	0.1421351
1259	1	-3.71236	0	-3.71236	15.14982	23404.64	0.0592518	0.0775192	0.0564558	0.158785	0.07808	0.111878	0.0578935	0.0508213	0.069269	0.150888	0.0361679	0.136925	0.0821732	0.0446934	0.06658226	-0.04852822	0.104724	0.0345115	0.235972	0.0128569	0.304908	0.307028	22.99748	0.1341096	-2.709317	0.991704	0.997866	1.00211	1.00832	0.175118	0.521965	0.298307	0.00460974	0.0855814	1.567042
1260	0	-2.41814	0	-2.41814	24.57473	698.9811	0.0225258	0.0125392	0.0410305	0.0367637	0.134019	0.0354554	0.0313318	0.0653674	0.015168	0.0122981	0.0454413	0.013708	0.0425934	0.115859	0.03966483	0.02063763	0.0539967	0.221919	0.231938	0.129454	0.28453	0.0781628	25.76455	0.009760048	-3.22729	0.952339	0.987314	1.01187	1.04848	0.122892	0.462706	0.270548	0.143854	0.03039768	0.3210787
1261	1	-1.57701	0	-1.57701	10.83954	23217.04	0.0478778	0.0714255	0.0494039	0.121865	0.0617635	0.0610258	0.0572981	0.0478793	0.0621222	0.169951	0.0274034	0.0828168	0.124125	0.0655525	0.07926514	-0.09004422	0.157565	0.100215	0.212611	0.00767246	0.0929079	0.429028	13.66779	0.1225903	-2.534957	0.99167	0.997857	1.00212	1.00835	0.0152703	0.521762	0.0689983	0.393969	0.0325461	3.766667
1262	0	-4.66883	0	-4.66883	15.33522	679.8321	0.0156822	0.0118248	0.0685847	0.0277772	0.0887726	0.0280987	0.0625987	0.0742835	0.00944725	0.0260967	0.108364	0.0112471	0.0460554	0.106155	0.03621431	-0.01185984	0.110335	0.165317	0.296741	0.130538	0.235664	0.0614046	23.76879	0.02794935	-3.318301	0.951679	0.987131	1.01203	1.04916	0.14142	0.3543	0.407023	0.0972574	0.01608951	1.737116
1263	1	-11.7287	0	-11.7287	17.41502	21516.59	0.064486	0.050059	0.0499681	0.134622	0.0806547	0.0792778	0.0865999	0.0511656	0.0939424	0.196703	0.0429734	0.0849619	0.157037	0.120362	0.1299197	-0.1199613	0.159496	0.0858472	0.239473	0.0212506	0.228216	0.265718	47.67741	0.1777901	-2.040839	0.991348	0.997773	1.0022	1.00868	0.233378	0.562552	0.0334641	0.170606	0.05782886	3.074419
1264	0	-2.95472	0	-2.95472	12.40553	886.421	0.0342216	0.0131747	0.0505923	0.0250765	0.0909708	0.0168672	0.0740057	0.11081	0.0150492	0.0294	0.090817	0.0203298	0.0177872	0.10014	0.04291779	-0.0387955	0.088823	0.236353	0.194209	0.0801083	0.325207	0.0752995	26.27693	0.05616072	-3.148469	0.957635	0.988775	1.01058	1.04301	0.0906067	0.461495	0.192385	0.255513	0.01736522	3.234092
1265	1	-6.91751	0	-6.91751	6.778249	18807.54	0.0553232	0.054102	0.0810277	0.110624	0.165033	0.0614029	0.0856318	0.0669589	0.0862972	0.230509	0.0499693	0.101957	0.181731	0.104737	0.09450001	-0.0566594	0.14907	0.0583142	0.34568	0.00642829	0.09277	0.347737	35.05441	0.09138772	-2.359155	0.990747	0.997617	1.00235	1.00928	0.428409	0.157405	0.115291	0.298895	0.03472831	2.631505
1266	0	0.189906	0	0.189906	11.93721	800.5942	0.0211759	0.0285644	0.0816994	0.0327936	0.0785405	0.0233034	0.0559921	0.0922516	0.0140612	0.0284077	0.0751321	0.0326223	0.027767	0.111071	0.03422154	-0.05886655	0.1069	0.206295	0.0977875	0.0347015	0.500342	0.0539735	18.19464	0.07178223	-3.3749	0.95544	0.988171	1.01111	1.04527	0.0709863	0.0665658	0.470227	0.392221	0.01291567	5.557762
1267	1	-6.04653	0	-6.04653	3.960513	16530.39	0.0533164	0.0850651	0.0483773	0.19884	0.151463	0.0988878	0.11268	0.0370523	0.0676344	0.238919	0.0668749	0.133443	0.110574	0.0653076	0.1053895	-0.01251353	0.107872	0.0922053	0.270951	0.0138139	0.172774	0.342383	12.75819	0.03465738	-2.250092	0.990131	0.997458	1.00251	1.0099	0.2671	0.0640549	0.392712	0.276133	0.02214385	1.565102
1268	0	5.92374	0	5.92374	9.73186	877.2699	0.0302689	0.0188614	0.0526759	0.0277998	0.0348887	0.0307112	0.0244947	0.113233	0.0191113	0.0206841	0.0361621	0.0279832	0.0221244	0.100073	0.03422154	-0.1825473	0.100836	0.138021	0.0934452	0.0392006	0.549862	0.0786345	15.16962	0.2015503	-3.3749	0.957416	0.988715	1.01063	1.04324	0.192316	0.200358	0.206268	0.401058	0.019003	10.60623
1269	1	-5.98813	0	-5.98813	10.15557	12583.97	0.0757706	0.0592548	0.0445481	0.185066	0.197685	0.0899568	0.0883577	0.0366375	0.13354	0.152784	0.093144	0.151974	0.105102	0.047261	0.09215722	-0.001841184	0.0705642	0.0805165	0.362888	0.0259801	0.153765	0.306286	12.49619	0.02010241	-2.384259	0.988692	0.997083	1.00287	1.01135	0.535993	0.00604441	0.27769	0.180273	0.01826123	1.100825
1270	0	5.33045	0	5.33045	9.346583	788.3791	0.0371302	0.0213249	0.0657265	0.02609	0.0198256	0.0491306	0.0567655	0.0386772	0.0294323	0.0190417	0.0359656	0.0258297	0.0261021	0.0780974	0.04860943	-0.05346335	0.144426	0.0884154	0.036403	0.0498075	0.509928	0.17102	15.67719	0.1110814	-3.023938	0.955099	0.988077	1.0112	1.04563	0.0761218	0.300512	0.475434	0.147932	0.05761809	1.927892
1271	1	-9.7609	0	-9.7609	10.62946	10053.16	0.0779589	0.0437641	0.0421414	0.187411	0.229059	0.0728511	0.0803153	0.061554	0.0855554	0.112355	0.060532	0.0550224	0.26045	0.0626532	0.07288815	0.0009259383	0.0414061	0.0629509	0.201635	0.0171422	0.351916	0.32495	29.58115	0.0347274	-2.618829	0.987351	0.996734	1.00321	1.01271	0.609337	0.0151961	0.304837	0.0706298	0.03565334	0.9740294
1272	0	5.98103	0	5.98103	10.31294	817.0851	0.0295305	0.0175619	0.0681771	0.028994	0.0211127	0.0351198	0.05596	0.0672827	0.0158663	0.0232377	0.0475653	0.0274485	0.0186326	0.103567	0.03298122	-0.02493971	0.118083	0.283589	0.0605652	0.10588	0.229414	0.202469	18.17373	0.1246817	-3.411817	0.955889	0.988295	1.01101	1.04481	0.106693	0.0889804	0.3256	0.478726	0.09974195	1.250042
1273	1	-15.8028	0	-15.8028	11.01532	11126.15	0.0904739	0.0338432	0.061057	0.105356	0.260746	0.0468649	0.190035	0.0473061	0.0425977	0.134464	0.0930436	0.0372158	0.382046	0.10259	0.1146169	0.01766259	0.0281694	0.0415557	0.441589	0.0227829	0.188924	0.276979	30.12324	0.02447385	-2.16616	0.987975	0.996896	1.00305	1.01208	0.0971344	0.209643	0.413706	0.279517	0.04213644	0.5808238
1274	0	6.34357	0	6.34357	5.77926	704.1971	0.0143021	0.00821607	0.10658	0.0274932	0.0187975	0.021002	0.0230267	0.0772893	0.0172191	0.0365201	0.0448995	0.0152969	0.0192747	0.0454767	0.0352769	0.1232463	0.20867	0.140721	0.0694968	0.0369491	0.283292	0.260872	8.460106	0.08508064	-3.344527	0.952514	0.987363	1.01183	1.0483	0.533708	0.204382	0.138864	0.123046	0.208327	0.4083995
1275	1	-12.9284	0	-12.9284	13.38686	11070.9	0.087078	0.0387943	0.0352336	0.0875039	0.242009	0.0416136	0.127555	0.0235112	0.0524485	0.227937	0.0618846	0.0502926	0.376127	0.0998888	0.08263448	0.01831749	0.0502312	0.185099	0.386595	0.0142974	0.0589837	0.304795	16.4581	0.01757845	-2.493328	0.987945	0.996889	1.00306	1.01211	0.0456441	0.272013	0.445533	0.23681	0.03589594	0.4897058
1276	0	9.3812	0	9.3812	4.717244	578.7416	0.0178946	0.0288506	0.0744487	0.0312698	0.036229	0.0218066	0.0116406	0.0919987	0.0215475	0.0365494	0.0287562	0.024139	0.0158908	0.0350032	0.03494608	-0.1065866	0.305645	0.266667	0.0423893	0.0157935	0.155739	0.213765	14.02717	0.2013169	-3.353949	0.947668	0.986015	1.013	1.05332	0.0418493	0.765026	0.0650172	0.128108	0.09473034	2.125158
1277	1	-18.8714	0	-18.8714	18.04264	11165.53	0.0967867	0.122239	0.071459	0.08229	0.338088	0.0356836	0.176028	0.0323122	0.0919234	0.224172	0.0497659	0.0567417	0.375137	0.0909782	0.07581147	0.004443458	0.219063	0.122397	0.260227	0.012084	0.0381076	0.348122	27.5851	0.01253532	-2.579506	0.987996	0.996902	1.00305	1.01205	0.046401	0.509164	0.261707	0.182728	0.01697878	0.7382934
1278	0	15.074	0	15.074	3.40763	676.9426	0.0144392	0.0283848	0.0439431	0.0322973	0.0374578	0.0335818	0.0199286	0.0881697	0.0293491	0.0344747	0.0183581	0.0522172	0.0114179	0.0414647	0.02674258	-0.1478884	0.253589	0.506547	0.00965285	0.0103943	0.102483	0.117334	3.56395	0.2229706	-3.621498	0.951577	0.987103	1.01205	1.04927	0.228649	0.0382666	0.142787	0.590298	0.07508224	2.969685
1279	1	-24.9679	0	-24.9679	30.38931	12513.98	0.0608579	0.20717	0.0925687	0.0968304	0.359171	0.0312958	0.202452	0.0570146	0.0442117	0.359054	0.0639185	0.0756601	0.518305	0.105175	0.1172166	-0.009543147	0.348969	0.201149	0.0533403	0.00172035	0.0241579	0.370663	41.36116	0.02411621	-2.143732	0.98866	0.997075	1.00288	1.01139	0.0965419	0.113928	0.232241	0.557288	0.01457306	1.654848
1280	0	13.8011	0	13.8011	3.20371	701.0991	0.0122939	0.0301392	0.0303508	0.081757	0.0430009	0.0202096	0.0157924	0.0597276	0.0294148	0.0269732	0.0277445	0.0613547	0.0261812	0.0378417	0.03368865	-0.1619629	0.128245	0.478942	0.0131039	0.0378576	0.234334	0.107518	3.619867	0.2524928	-3.390594	0.952411	0.987334	1.01185	1.0484	0.0168759	0.0942352	0.520493	0.368396	0.09052991	2.789054
1281	1	-22.2144	0	-22.2144	19.25705	10506.54	0.0483698	0.235016	0.0593029	0.156346	0.543599	0.0790351	0.158203	0.0359065	0.0470892	0.234832	0.0402901	0.0581262	0.498113	0.0823414	0.09494345	-0.008567232	0.464639	0.129925	0.0621346	0.00239478	0.074031	0.266875	22.35718	0.03042369	-2.354474	0.987626	0.996805	1.00314	1.01243	0.363485	0.344411	0.117688	0.174417	0.02185646	1.391977
1282	0	13.4224	0	13.4224	3.987927	797.3151	0.0175734	0.0141649	0.0291669	0.0567804	0.0831695	0.0398693	0.0122531	0.0496221	0.0312322	0.0153223	0.0557226	0.0498476	0.0171298	0.0331869	0.0333534	-0.01789687	0.214035	0.25781	0.046753	0.095839	0.145702	0.239861	4.686264	0.06349287	-3.400595	0.95535	0.988146	1.01114	1.04537	0.00230152	0.0136674	0.175146	0.808886	0.045596	1.39251
1283	1	-20.3764	0	-20.3764	32.0795	14472.6	0.0861848	0.236186	0.0874236	0.161803	0.240335	0.190748	0.212079	0.0569779	0.0763422	0.388257	0.080742	0.0473462	0.145864	0.103047	0.1194571	-0.01810633	0.449727	0.185952	0.0647385	0.0134433	0.0847757	0.201364	38.27374	0.04663693	-2.124798	0.989454	0.997282	1.00268	1.01059	0.10651	0.232596	0.19338	0.467514	0.02853059	1.634629
1284	0	9.28931	0	9.28931	8.611161	902.5233	0.0163089	0.0121384	0.015896	0.0469184	0.067554	0.0244852	0.0210208	0.0537211	0.0249295	0.0215594	0.0415788	0.076139	0.0230017	0.0323525	0.02496736	0.02526353	0.165201	0.242759	0.0492067	0.10087	0.224974	0.216989	10.95344	0.04247114	-3.690186	0.958012	0.988879	1.01049	1.04262	0.19745	0.270691	0.239231	0.292628	0.06773467	0.6270222
1285	1	-17.2528	0	-17.2528	26.20987	18549.17	0.119822	0.157448	0.0679562	0.208027	0.17974	0.133773	0.228919	0.0684629	0.138873	0.298135	0.0923554	0.0405494	0.141396	0.107385	0.1165462	-9.165873e-05	0.219929	0.205588	0.0631744	0.0243986	0.103049	0.383861	45.36725	0.0169328	-2.149468	0.990683	0.997601	1.00237	1.00935	0.0616695	0.669388	0.0769277	0.192015	0.01684114	1.005443
1286	0	8.71221	0	8.71221	13.70529	901.1276	0.0132309	0.0251035	0.0103057	0.0757069	0.0447324	0.0258145	0.0225603	0.0330008	0.0251083	0.0289553	0.0485598	0.0844997	0.0195307	0.0272296	0.02640829	0.01746091	0.335469	0.14277	0.240467	0.0440218	0.211126	0.0261452	15.82511	0.01144554	-3.634077	0.957979	0.98887	1.0105	1.04265	0.0907307	0.170045	0.514323	0.224901	0.02890645	0.3959511
1287	1	-20.6772	0	-20.6772	45.43748	18143.62	0.173683	0.108775	0.0398246	0.171972	0.230699	0.106526	0.214786	0.0867586	0.0906391	0.246372	0.130261	0.130711	0.197977	0.0886167	0.1885417	0.005629773	0.215839	0.19321	0.0945923	0.0841386	0.190546	0.221674	48.09414	0.01124785	-1.668436	0.990579	0.997574	1.00239	1.00945	0.122818	0.370474	0.264023	0.242685	0.01687763	0.6664358
1288	0	5.32854	0	5.32854	17.87796	962.0187	0.0129946	0.0135461	0.00819695	0.0392667	0.0653382	0.0290038	0.0159553	0.0455862	0.0139568	0.0239989	0.0288151	0.0531279	0.0245092	0.0193067	0.02461744	0.02259753	0.168255	0.205973	0.172455	0.0509858	0.372521	0.0298101	44.04852	0.02269816	-3.7043	0.959321	0.989238	1.01017	1.04127	0.667128	0.0470539	0.119645	0.166173	0.04529568	0.5011108
1289	1	-20.8646	0	-20.8646	28.59152	15182.28	0.219598	0.054985	0.0424902	0.173127	0.163796	0.110916	0.287812	0.111902	0.0923649	0.273677	0.293121	0.0868104	0.238747	0.07323	0.1555882	-0.001960771	0.170097	0.127515	0.0189802	0.0300181	0.543038	0.110351	39.47356	0.005627167	-1.860543	0.989703	0.997346	1.00262	1.01033	0.276848	0.423087	0.223271	0.0767934	0.003666396	1.534795
1290	0	7.41031	0	7.41031	14.91016	1192.458	0.0101094	0.00967733	0.00973302	0.0305719	0.0386864	0.0124425	0.0088724	0.0523124	0.0118616	0.0285249	0.0322874	0.0772569	0.0328059	0.013815	0.0203134	0.057187	0.11937	0.143581	0.304526	0.0436073	0.334605	0.0543098	17.69833	0.0397979	-3.896475	0.963434	0.99036	1.00916	1.03705	0.16259	0.522077	0.26459	0.0507427	0.0969849	0.4103515
1291	1	-16.1503	0	-16.1503	22.01816	17270.24	0.155959	0.0947036	0.0631096	0.124151	0.0851074	0.196492	0.145102	0.0910168	0.11095	0.183719	0.422882	0.19635	0.176047	0.0598285	0.161065	-0.00449953	0.330617	0.123637	0.0387517	0.0783251	0.290881	0.137788	25.01886	0.01261489	-1.825947	0.990344	0.997513	1.00245	1.00969	0.0724745	0.184928	0.194946	0.547651	0.008115361	1.554446
1292	0	4.6718	0	4.6718	13.00661	1094.261	0.0113996	0.0102199	0.00538225	0.0285427	0.0401336	0.0350786	0.0241472	0.0452261	0.00814864	0.0277729	0.022909	0.0720839	0.0519133	0.0119672	0.02449891	0.08798907	0.108297	0.0785341	0.255934	0.0345272	0.324472	0.198236	33.493	0.02521236	-3.709127	0.96184	0.989926	1.00955	1.03868	0.476058	0.332707	0.127662	0.063573	0.1132014	0.2227212
1293	1	-15.7786	0	-15.7786	19.84442	19697.54	0.105711	0.140083	0.0814762	0.19372	0.0856727	0.208628	0.155843	0.0561104	0.159872	0.138114	0.369972	0.311195	0.128592	0.0532612	0.1339528	-0.003994709	0.406106	0.0918756	0.0441439	0.138078	0.145028	0.174769	23.79369	0.02222756	-2.010268	0.990958	0.997672	1.0023	1.00907	0.498644	0.0789916	0.205446	0.216918	0.01823285	1.219094
1294	0	11.325	0	11.325	3.785319	1055.922	0.0109425	0.00666201	0.00779774	0.0284429	0.0250438	0.0599	0.0178392	0.0459496	0.0106987	0.0251067	0.0184896	0.0538366	0.0573436	0.0125553	0.01956243	0.1783757	0.038123	0.0978565	0.637013	0.00728623	0.131506	0.0882145	20.43162	0.0177446	-3.934144	0.961158	0.98974	1.00972	1.03938	0.167821	0.499339	0.238721	0.0941189	0.1961203	0.09047814
1295	1	-20.7965	0	-20.7965	20.95455	21466.85	0.0933835	0.121784	0.110393	0.308455	0.128202	0.277009	0.136031	0.0817617	0.313433	0.138871	0.213433	0.188018	0.19265	0.0841369	0.1044198	-0.01315924	0.20049	0.311722	0.0807917	0.108639	0.103671	0.194686	25.61647	0.04914736	-2.259336	0.991338	0.997771	1.0022	1.00869	0.277853	0.00722646	0.0960559	0.618865	0.03598812	1.365655
1296	0	15.619	0	15.619	7.795769	1466.445	0.0175237	0.0111937	0.0139726	0.0469239	0.0300855	0.0427074	0.0184029	0.0214366	0.00822057	0.021752	0.0164716	0.0297981	0.018125	0.0165356	0.01655491	0.3359365	0.0936862	0.137034	0.462176	0.00828593	0.0850856	0.213731	41.75418	0.01496522	-4.101072	0.967005	0.991328	1.00828	1.03339	0.63527	0.0832696	0.179262	0.102198	0.3509017	0.04264788
1297	1	-25.0377	0	-25.0377	25.18304	21433.77	0.0974765	0.0868764	0.0751343	0.273541	0.112215	0.366572	0.232604	0.0839529	0.368289	0.289526	0.14187	0.256613	0.155018	0.187153	0.2055432	0.05552723	0.43237	0.185148	0.0563008	0.0719318	0.0623518	0.191897	38.09579	0.05935786	-1.582099	0.991331	0.997769	1.0022	1.0087	0.347569	0.00155223	0.296364	0.354515	0.1148851	0.5166716
1298	0	14.611	0	14.611	7.330232	1620.722	0.018336	0.0188269	0.0220212	0.0310782	0.0169978	0.0354089	0.0151739	0.0196672	0.00801822	0.00840448	0.0129134	0.0412857	0.0169924	0.0511208	0.01828138	0.1484346	0.0961541	0.258272	0.461483	0.00921941	0.0455408	0.129331	9.45342	0.04499062	-4.001872	0.968605	0.99176	1.00789	1.03175	0.407589	0.0952412	0.215259	0.28191	0.1934252	0.2325996
1299	1	-20.9423	0	-20.9423	17.12114	21416.21	0.120731	0.0881194	0.112365	0.297255	0.237337	0.343092	0.149989	0.0532708	0.380142	0.265592	0.136881	0.321439	0.209625	0.14047	0.1390552	0.05612547	0.373016	0.132346	0.0492135	0.0437286	0.16546	0.236235	20.55931	0.1020926	-1.972885	0.991328	0.997768	1.00221	1.0087	0.475322	0.00977714	0.302579	0.212322	0.1582181	0.6452651
1300	0	15.885	0	15.885	4.186303	1451.505	0.0141879	0.0364356	0.0194607	0.024248	0.0116043	0.0399897	0.0156767	0.0155817	0.00708731	0.00717338	0.0142529	0.017213	0.00773346	0.0374116	0.01794549	0.07761235	0.0485988	0.129141	0.474178	0.0404242	0.0687293	0.238929	41.71127	0.03971811	-4.020417	0.966836	0.991283	1.00832	1.03356	0.103454	0.0130219	0.206944	0.67658	0.1173305	0.3385149
1301	1	-19.6351	0	-19.6351	12.54523	17856.41	0.199154	0.157384	0.276538	0.310398	0.317811	0.379102	0.0854163	0.0779001	0.409511	0.167244	0.185066	0.151819	0.254973	0.14475	0.2142861	0.02945703	0.477747	0.203702	0.0433481	0.00711376	0.175292	0.0927972	14.85387	0.03398816	-1.540443	0.990504	0.997554	1.00241	1.00953	0.108201	0.110437	0.518712	0.26265	0.06344519	0.535709
1302	0	16.1497	0	16.1497	4.986406	1299.194	0.0077947	0.0324584	0.0169879	0.0177276	0.0175911	0.0394423	0.0299205	0.0206428	0.00990475	0.0141392	0.0185382	0.0198856	0.00780348	0.0180342	0.01689536	-0.01331481	0.0933039	0.0512932	0.422502	0.0477539	0.0955127	0.289634	41.35153	0.1288072	-4.080716	0.964958	0.990774	1.00879	1.03548	0.389017	0.139385	0.269635	0.201962	0.1154924	1.115287
1303	1	-23.1802	0	-23.1802	23.47855	21866.28	0.167295	0.150744	0.211652	0.294709	0.41448	0.224227	0.274073	0.0796091	0.406338	0.248881	0.27634	0.0666549	0.315287	0.255522	0.2517592	0.01610878	0.444007	0.205969	0.105036	0.0126211	0.139968	0.0923983	43.64596	0.05214674	-1.379282	0.991417	0.997791	1.00218	1.00861	0.142021	0.0426558	0.423134	0.392189	0.06825552	0.763993
1304	0	17.0543	0	17.0543	16.69982	1251.227	0.00701594	0.0317942	0.0134278	0.0181981	0.0224114	0.0392473	0.0194166	0.0146471	0.0137502	0.0175266	0.0150811	0.0181171	0.00819993	0.0102035	0.01602625	0.04150774	0.31182	0.032328	0.245111	0.0168844	0.131028	0.262828	20.56374	0.03848384	-4.133527	0.964297	0.990595	1.00895	1.03616	0.504691	0.0201033	0.363982	0.111224	0.07999157	0.4810986
