Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
280	-3795.98	-3742.54	-53.4394	7.127305	0.1846697	0.4124913	0.0044863	0.0149205	0.0157129	0.0237908	0.0101629	0.00999144	0.0118778	0.00809848	0.0115821	0.00764011	0.0104207	0.0262947	0.00546688	0.0137792	0.0287487	0.0503972	0.0334411	0.00682425	0.00798351	0.00938307	0.0175525	0.0138268	0.00576837	0.0087658	0.00921212	0.00633336	0.0157647	0.0268035	0.0214427	0.0074695	0.017379	0.00577115	0.0168085	0.0161564	0.0203037	0.00535682	0.0304392	0.0164104	0.0225489	0.0226257	0.0184418	0.00989603	0.01468271	0.02228295	0.05255948	0.0125941	0.500195	0.00591267	0.0213975	0.458565	0.00133563	16.76347	0.1244241	-4.221084	4	40.6844	0.2899091	0.000299413	0.0254259	0.34248	3.63179	0.018557	0.191024	0.744451	3.04597	0.307478	0.282095	0.145749	0.264678	0.1769836	0.7030263
290	-3798.85	-3743.55	-55.297	7.127305	0.1777888	1.096369	0.00677037	0.0140528	0.0149854	0.0186422	0.00795067	0.00861671	0.00805873	0.00420825	0.00971846	0.013955	0.0115917	0.013764	0.00865044	0.0246683	0.0257045	0.0517146	0.0405955	0.00578464	0.00674879	0.00926509	0.0206994	0.0165013	0.00476742	0.0105812	0.0122035	0.00531903	0.0117775	0.0244998	0.01939	0.0104772	0.0116517	0.00542414	0.0145017	0.017854	0.0183315	0.00407058	0.018681	0.0133586	0.0427316	0.0138966	0.033732	0.00902483	0.01358427	0.03580504	0.05255948	0.0161981	0.416937	0.00760932	0.014593	0.542342	0.0023212	16.76347	0.1244241	-4.298843	4	40.6844	0.2899091	0.000224137	0.022024	0.323267	3.65449	0.155771	0.503918	1.0143	2.32601	0.296647	0.311457	0.1333	0.258596	0.1769836	0.7030263
300	-3807.17	-3746.29	-60.8784	7.127305	0.1984212	3.405471	0.00878492	0.0123635	0.0132961	0.0103922	0.00883772	0.010246	0.0112843	0.00606002	0.0168116	0.0251626	0.0167295	0.00775931	0.0102494	0.0500813	0.0215109	0.0484404	0.0227563	0.0120545	0.00568246	0.00956939	0.0187224	0.0255728	0.00483624	0.013142	0.0176731	0.00782386	0.0109179	0.0531648	0.0145627	0.0108435	0.0107858	0.00868065	0.0334693	0.0102309	0.013777	0.00342657	0.031351	0.00762086	0.0224209	0.0192288	0.0279387	0.0102968	0.01415719	0.03010855	0.05255948	0.0204206	0.567183	0.0112403	0.00814919	0.390429	0.00257765	16.76347	0.1244241	-4.257533	4	40.6844	0.2899091	0.000502801	0.0328696	0.379525	3.5871	0.418385	0.751765	1.0839	1.74595	0.294863	0.294682	0.13125	0.279205	0.1769836	0.7030263
310	-3805.58	-3747.08	-58.5042	7.127305	0.2448383	2.034289	0.0118933	0.0162613	0.00922878	0.00977087	0.0141253	0.00696016	0.0239629	0.00852073	0.0064512	0.00870831	0.0229591	0.0100121	0.0114613	0.0389063	0.017223	0.0504081	0.028092	0.0142815	0.0048946	0.012855	0.0238512	0.0235356	0.00607854	0.00772698	0.0125403	0.00601973	0.0174498	0.0332618	0.0102881	0.0155642	0.0119745	0.017556	0.0111436	0.00499451	0.0268496	0.0159765	0.0102615	0.0043735	0.00821844	0.0535775	0.023551	0.015343	0.01378934	0.04550659	0.05255948	0.0250967	0.53874	0.00307339	0.00762623	0.422768	0.00269549	16.76347	0.1244241	-4.283859	4	40.6844	0.2899091	0.00187986	0.0629884	0.490473	3.44466	0.297334	0.658611	1.07082	1.97323	0.296433	0.293753	0.131999	0.277815	0.1769836	0.7030263
320	-3805.1	-3736.23	-68.8708	7.127305	0.2096554	0.660469	0.0144293	0.00583698	0.0178718	0.00935652	0.0199833	0.0143386	0.0157149	0.0136433	0.0216001	0.0065659	0.0210444	0.0240042	0.00430372	0.0156455	0.0206393	0.0547097	0.0450331	0.0160451	0.0074852	0.0101894	0.0278996	0.0163806	0.00728218	0.00708651	0.0139377	0.00524907	0.0152102	0.0528066	0.040539	0.0224638	0.01221	0.0379343	0.0129109	0.00629345	0.0129082	0.0183341	0.00419185	0.0058267	0.0133733	0.0919089	0.0140927	0.0106371	0.01665961	0.02304647	0.05255948	0.0135426	0.55877	0.00475658	0.00688622	0.41218	0.00386448	16.76347	0.1244241	-4.094768	4	40.6844	0.2899091	0.000730026	0.0395248	0.408384	3.55136	0.0657729	0.344266	0.90929	2.68067	0.289594	0.304174	0.129375	0.276857	0.1769836	0.7030263
330	-3806.32	-3746	-60.3176	7.127305	0.198526	1.960322	0.0214697	0.00964242	0.01291	0.0233849	0.00435226	0.0263522	0.00942423	0.00972553	0.0399971	0.00984297	0.0309586	0.0157538	0.0205479	0.0151173	0.0317312	0.0365429	0.037942	0.0105661	0.00895753	0.0087308	0.0342594	0.00971346	0.00907017	0.0107863	0.0222149	0.00546389	0.0114844	0.0369721	0.00885215	0.0139384	0.011844	0.0220472	0.0183801	0.00585513	0.0144382	0.0130443	0.00663495	0.0106119	0.0112655	0.0354398	0.0195998	0.0209611	0.01568899	0.03409577	0.05255948	0.0224286	0.547845	0.00561776	0.00451242	0.414027	0.00556918	16.76347	0.1244241	-4.154796	4	40.6844	0.2899091	0.000504653	0.0329295	0.3798	3.58677	0.288492	0.650727	1.06896	1.99182	0.29561	0.308133	0.124579	0.271678	0.1769836	0.7030263
340	-3807.86	-3742.31	-65.5516	7.127305	0.2095438	0.9454609	0.0197757	0.0209276	0.0235926	0.0539608	0.00437596	0.0282048	0.00749075	0.00791596	0.0416432	0.0140854	0.0188036	0.00501871	0.0133622	0.0187725	0.0184098	0.0703154	0.0415532	0.00805456	0.0101795	0.00638582	0.0233457	0.00913226	0.004864	0.00571968	0.0118062	0.00439622	0.00985696	0.0512299	0.0116684	0.0130595	0.0139275	0.0200989	0.0139736	0.0111724	0.0139964	0.0331585	0.0116342	0.0107758	0.0133775	0.0046131	0.00585	0.00913648	0.01474892	0.02589486	0.05255948	0.0136872	0.443053	0.0127364	0.0116129	0.511672	0.00723887	16.76347	0.1244241	-4.216585	4	40.6844	0.2899091	0.000727469	0.0394563	0.408104	3.55171	0.125947	0.459722	0.990341	2.42399	0.302627	0.282695	0.149332	0.265346	0.1769836	0.7030263
350	-3812.05	-3740.1	-71.9561	7.127305	0.2194668	3.243081	0.0215217	0.0238513	0.0182499	0.027795	0.0139635	0.0283691	0.00630008	0.020326	0.0291464	0.00428695	0.00397255	0.0402397	0.0117205	0.0139156	0.0227067	0.0559872	0.0404436	0.0410497	0.0128559	0.0167195	0.0278681	0.0141566	0.00395462	0.0127241	0.0124366	0.00531371	0.0260213	0.0527953	0.0146371	0.0188673	0.0137718	0.0191836	0.0169684	0.0110785	0.0100215	0.022012	0.0100976	0.00742816	0.0173748	0.00340559	0.0214158	0.0209563	0.0163663	0.02999936	0.05255948	0.0137814	0.414887	0.008232	0.00562334	0.544258	0.0132182	16.76347	0.1244241	-4.112531	4	40.6844	0.2899091	0.00097988	0.0457063	0.432535	3.52078	0.407235	0.744157	1.08348	1.76513	0.287104	0.297922	0.15487	0.260105	0.1769836	0.7030263
360	-3805.78	-3743.7	-62.0752	7.127305	0.2165186	1.533931	0.0232268	0.00945459	0.0116521	0.0173656	0.00704958	0.011175	0.00763793	0.0158629	0.0404992	0.00860744	0.00523642	0.0247128	0.0153866	0.018725	0.0279671	0.0428991	0.040627	0.0170167	0.0105466	0.0120897	0.0281411	0.0232513	0.00733113	0.0051964	0.0117133	0.00588255	0.0148	0.0488726	0.0118362	0.0258304	0.0389891	0.00792797	0.0080549	0.0171612	0.0155723	0.0186649	0.0122839	0.0294186	0.0199053	0.00492193	0.0121032	0.0159164	0.01544915	0.03304251	0.05255948	0.0188706	0.425851	0.0107254	0.00231552	0.524776	0.0174612	16.76347	0.1244241	-4.170201	4	40.6844	0.2899091	0.000899457	0.0438153	0.425381	3.5299	0.230517	0.594108	1.05235	2.12302	0.285844	0.288276	0.146722	0.279158	0.1769836	0.7030263
370	-3806.61	-3742.46	-64.145	7.127305	0.2269277	1.036725	0.0113966	0.0200572	0.0104897	0.00971001	0.021784	0.0144322	0.0185166	0.00908518	0.0344182	0.0071584	0.00423681	0.0134326	0.0191902	0.0145696	0.0274102	0.0651507	0.0291454	0.023352	0.0162251	0.0103685	0.0247128	0.0114728	0.00556585	0.0131474	0.0157705	0.00490705	0.0226956	0.0277737	0.0222979	0.0211198	0.01645	0.0144349	0.00721093	0.0137045	0.0273013	0.0155156	0.0275129	0.0292416	0.0206121	0.00290835	0.0118296	0.0198184	0.01259141	0.02272166	0.05255948	0.01269	0.466848	0.00570491	0.00106298	0.504578	0.00911623	16.76347	0.1244241	-4.37474	4	40.6844	0.2899091	0.00120493	0.0506105	0.450242	3.49794	0.144223	0.487519	1.00583	2.36243	0.300293	0.295189	0.140717	0.263801	0.1769836	0.7030263
380	-3803.97	-3739.56	-64.4098	7.127305	0.1934552	2.306982	0.0251087	0.0227264	0.00960273	0.00812547	0.0352094	0.0129692	0.036285	0.00964305	0.0398762	0.0134554	0.0160048	0.00893891	0.00999019	0.0116142	0.025773	0.0504398	0.0342113	0.0133523	0.0104712	0.00784612	0.025185	0.0197742	0.0087101	0.00959608	0.0133873	0.00683002	0.0163041	0.0583476	0.00911447	0.0329881	0.00950557	0.0206953	0.00397959	0.00992235	0.0155441	0.00332556	0.0262683	0.016955	0.0190166	0.008483	0.0110776	0.0161152	0.0151126	0.02961571	0.05255948	0.024489	0.481305	0.00504738	0.00549674	0.471741	0.0119207	16.76347	0.1244241	-4.192227	4	40.6844	0.2899091	0.000420533	0.0300872	0.366362	3.60313	0.327358	0.684135	1.07607	1.91244	0.270422	0.31339	0.14402	0.272168	0.1769836	0.7030263
390	-3800.72	-3741.46	-59.258	7.127305	0.2091796	2.191677	0.00429355	0.0168059	0.0133782	0.013984	0.0261291	0.020208	0.01989	0.0054614	0.0178203	0.00960643	0.0399991	0.00874282	0.00587499	0.00640586	0.0155842	0.0359233	0.0267117	0.0138232	0.00913019	0.00929187	0.0191782	0.0121322	0.00547587	0.00921737	0.0144054	0.00364627	0.0426705	0.0473326	0.00881808	0.0269395	0.00442876	0.0110216	0.00528738	0.0131928	0.0174163	0.00403714	0.0164201	0.0107769	0.0157009	0.007239	0.0215838	0.0153769	0.01177028	0.03200065	0.05255948	0.0192397	0.562568	0.00966421	0.00535569	0.393901	0.00927137	16.76347	0.1244241	-4.442177	4	40.48876	0.2899091	0.000719173	0.0392334	0.407188	3.55286	0.31513	0.673962	1.07412	1.93679	0.29688	0.293858	0.145081	0.26418	0.1769836	0.7030263
400	-3805.71	-3740.68	-65.0378	7.127305	0.2172079	1.589637	0.00965056	0.044113	0.0168826	0.025135	0.00780265	0.0270294	0.0116056	0.0189901	0.0213324	0.0095354	0.0142878	0.0172448	0.00683365	0.00696149	0.0248822	0.0465576	0.0276432	0.0293569	0.00681167	0.0113256	0.021376	0.0112552	0.00720395	0.0151662	0.00847991	0.00339866	0.0397201	0.0565776	0.0046067	0.0285317	0.0274942	0.0165816	0.00556557	0.00881651	0.00435336	0.00377757	0.0122456	0.008777	0.0177641	0.00886501	0.0130418	0.00586715	0.01267051	0.0244076	0.05255948	0.0153869	0.534773	0.0136587	0.0177486	0.410772	0.00766055	16.76347	0.1244241	-4.368478	4	40.48876	0.2899091	0.00091784	0.044255	0.427062	3.52777	0.238843	0.602827	1.05528	2.10305	0.289716	0.29834	0.144864	0.267081	0.1769836	0.7030263
410	-3805.29	-3750.91	-54.3796	7.127305	0.2185705	1.479385	0.0178164	0.0216074	0.00865723	0.0325701	0.00952934	0.0112249	0.012478	0.0185476	0.0232002	0.0110428	0.0113892	0.0135901	0.00808278	0.012063	0.0191028	0.0322987	0.022902	0.0311185	0.00934813	0.0102043	0.0186428	0.0124372	0.00765487	0.0127639	0.0113936	0.00360143	0.0176533	0.0294701	0.009912	0.0122949	0.0472026	0.0295964	0.00526825	0.0218086	0.0103867	0.00728314	0.00543631	0.0132288	0.0151629	0.0126884	0.0079657	0.0174719	0.01223755	0.04034919	0.05255948	0.0203469	0.464437	0.0140646	0.0050819	0.488798	0.00727166	16.76347	0.1244241	-4.403246	4	40.48876	0.2899091	0.00095493	0.0451285	0.430369	3.52355	0.22212	0.585089	1.04919	2.1436	0.269933	0.287126	0.153858	0.289084	0.1769836	0.7030263
420	-3803.64	-3741.98	-61.6552	7.127305	0.1890621	0.4647284	0.0143385	0.00315907	0.0213178	0.0182065	0.0261998	0.011429	0.0261268	0.0102612	0.0240822	0.00584529	0.0221898	0.00506695	0.00818276	0.0100798	0.0218278	0.0317994	0.0465035	0.0145005	0.00764576	0.0062196	0.0189465	0.0103408	0.00428002	0.00948963	0.0136491	0.00674849	0.0174509	0.054621	0.00595663	0.00805598	0.00906929	0.0224077	0.00616328	0.0212699	0.00960496	0.0179281	0.0118824	0.0101693	0.015286	0.0268572	0.045297	0.0329396	0.01391505	0.01932125	0.05255948	0.0148408	0.444937	0.0079457	0.0069803	0.52034	0.0049566	16.76347	0.1244241	-4.274784	4	40.48876	0.2899091	0.000356244	0.0277133	0.354513	3.61742	0.0270517	0.228267	0.792804	2.95188	0.310261	0.294521	0.138272	0.256946	0.1769836	0.7030263
430	-3809.61	-3754.19	-55.4226	7.127305	0.2410553	1.057789	0.0258827	0.00274353	0.0161976	0.00973189	0.0169116	0.013646	0.0309418	0.0147179	0.029095	0.00746827	0.0126985	0.00856802	0.00595809	0.0204893	0.0208284	0.0430772	0.0246591	0.0182279	0.00479147	0.0142447	0.0216655	0.0151306	0.0101845	0.0227012	0.0139877	0.00853275	0.0292319	0.014057	0.00878024	0.0104605	0.0127339	0.0166525	0.00470642	0.013094	0.016944	0.0117745	0.0151739	0.00730701	0.01105	0.0351471	0.0200606	0.0120869	0.0151259	0.02000389	0.05255948	0.0143445	0.505031	0.0149998	0.0147008	0.445997	0.00492679	16.76347	0.1244241	-4.191347	4	40.48876	0.2899091	0.00172077	0.0603106	0.482239	3.45573	0.148338	0.493458	1.00895	2.34925	0.310614	0.299735	0.130983	0.258668	0.1769836	0.7030263
440	-3800.88	-3741.66	-59.2255	7.127305	0.2405833	1.284809	0.0199799	0.00570929	0.0153989	0.00689397	0.00776485	0.0265392	0.0218211	0.0162952	0.0135388	0.0161202	0.0196335	0.00586211	0.0101496	0.00764174	0.0293875	0.0392965	0.0361682	0.0129763	0.00297129	0.00984182	0.0280328	0.0170438	0.00621341	0.0109734	0.0152281	0.00487711	0.0396459	0.0200475	0.0151467	0.0228213	0.0105551	0.0153322	0.00876646	0.0203262	0.0291867	0.00745799	0.0184005	0.013398	0.01871	0.0257033	0.0146809	0.00855694	0.01607842	0.02652556	0.05255948	0.0188002	0.531216	0.00741852	0.00848909	0.429536	0.00454053	16.76347	0.1244241	-4.130278	4	40.48876	0.2899091	0.00170156	0.0599787	0.481202	3.45712	0.190087	0.548323	1.03482	2.22677	0.271262	0.326236	0.135695	0.266806	0.1769836	0.7030263
450	-3796.07	-3740.08	-55.9954	7.127305	0.1909473	1.856536	0.0131301	0.00607637	0.0155401	0.0114068	0.0123746	0.0128101	0.00375891	0.0102046	0.0105755	0.0163915	0.0139516	0.0204004	0.0251246	0.00418552	0.0202784	0.0443312	0.0327312	0.0145684	0.00359776	0.00768617	0.0279252	0.0150993	0.00707901	0.014516	0.0104681	0.0064045	0.0187807	0.0573336	0.0254249	0.00736832	0.0103282	0.012928	0.0204718	0.0167687	0.00918	0.00476695	0.00714185	0.00646987	0.021563	0.00952645	0.0170793	0.0128724	0.01351999	0.02731588	0.05255948	0.0302887	0.488402	0.00963271	0.00920771	0.459341	0.00312834	16.76347	0.1244241	-4.303586	4	40.48876	0.2899091	0.000382891	0.0287217	0.359621	3.61127	0.275526	0.638836	1.06595	2.01969	0.284168	0.304147	0.134947	0.276738	0.1769836	0.7030263
460	-3795.37	-3746.05	-49.3282	7.127305	0.2493686	0.9706384	0.00571419	0.0100108	0.00382638	0.00994076	0.00345588	0.00421006	0.00290266	0.0139208	0.00471768	0.0144169	0.0166793	0.00933823	0.00693312	0.0201839	0.0251065	0.0472406	0.024717	0.0120369	0.00765061	0.00575056	0.0298741	0.0118785	0.00514582	0.00889915	0.0132187	0.00626524	0.0135786	0.0314867	0.00975641	0.0174723	0.0137871	0.0132933	0.0130188	0.0115319	0.00749379	0.0126765	0.011555	0.0182786	0.0263593	0.00812407	0.013588	0.00724524	0.0101226	0.02923814	0.05255948	0.0232596	0.487834	0.00937106	0.0071439	0.468697	0.00369369	16.76347	0.1244241	-4.592985	4	40.48876	0.2899091	0.00208246	0.0662344	0.500152	3.43153	0.131059	0.467745	0.994959	2.40624	0.280337	0.320629	0.151972	0.247062	0.1769836	0.7030263
470	-3798.32	-3738.41	-59.9117	7.127305	0.2045862	2.202584	0.0143275	0.0130034	0.00191747	0.0114342	0.00616259	0.013772	0.00817947	0.00629552	0.0124648	0.0116205	0.00747923	0.0126388	0.00618443	0.00762166	0.0248484	0.0456238	0.0334869	0.0305185	0.0107076	0.0145582	0.0195036	0.0112224	0.00487326	0.00856314	0.014788	0.00664415	0.0250527	0.0562274	0.0201842	0.0322067	0.00524966	0.0193906	0.00305265	0.00725385	0.0239909	0.0175086	0.00621729	0.0088089	0.0140323	0.00421685	0.0126995	0.00631727	0.01093876	0.03322735	0.05255948	0.0235092	0.532333	0.00366141	0.00738107	0.430751	0.00236392	16.76347	0.1244241	-4.515442	4	40.48876	0.2899091	0.000620117	0.0364625	0.395521	3.5674	0.316315	0.674961	1.07432	1.9344	0.281057	0.299447	0.147097	0.272399	0.1769836	0.7030263
480	-3812.38	-3747.4	-64.9766	7.127305	0.2367838	4.936269	0.0228138	0.00890722	0.0220259	0.0138615	0.0110252	0.00872611	0.00864018	0.0232277	0.00665147	0.0171168	0.00849736	0.0491423	0.0160916	0.0151419	0.0242052	0.0756646	0.0305526	0.0237191	0.00801846	0.0060789	0.0190524	0.0148297	0.00976343	0.0111301	0.0195867	0.00480343	0.017032	0.0205967	0.007997	0.0643687	0.0077053	0.0161801	0.0134137	0.00864619	0.0347678	0.0185428	0.0179171	0.0070279	0.0162374	0.0104411	0.0158142	0.0104005	0.01435151	0.03399201	0.05255948	0.0130592	0.503702	0.00826589	0.0105309	0.459121	0.00532112	16.76347	0.1244241	-4.2439	4	40.48876	0.2899091	0.00155197	0.0573256	0.472774	3.46835	0.499409	0.802417	1.08341	1.61476	0.305007	0.301363	0.126388	0.267243	0.1769836	0.7030263
490	-3804.75	-3742.27	-62.4793	7.127305	0.1999942	1.176372	0.0218113	0.0107792	0.0161604	0.00644382	0.0202961	0.0164092	0.0128189	0.0132433	0.00429067	0.019561	0.00299302	0.0213175	0.0124286	0.0104891	0.0294681	0.0357977	0.0314379	0.0168395	0.00652649	0.017068	0.0243003	0.00839554	0.00490563	0.0107633	0.0169258	0.00485389	0.0301305	0.039362	0.0177751	0.0424628	0.00443321	0.0168677	0.0220035	0.0124097	0.0458447	0.0106111	0.0168788	0.012069	0.00740262	0.0125354	0.0115332	0.0143218	0.01243651	0.02705118	0.05255948	0.00976981	0.53356	0.0126171	0.0127635	0.423419	0.00787068	16.76347	0.1244241	-4.387119	4	40.48876	0.2899091	0.000531093	0.0337721	0.383643	3.58205	0.170745	0.524027	1.02402	2.28121	0.305302	0.304487	0.134787	0.255424	0.1769836	0.7030263
500	-3808.84	-3745.67	-63.1677	7.127305	0.2246126	1.329619	0.0102112	0.0140611	0.00926866	0.00991778	0.00667256	0.0513856	0.0123851	0.00820382	0.00583675	0.00862469	0.0248372	0.0167226	0.0172717	0.0103961	0.0204211	0.0418464	0.0270273	0.0164656	0.00653021	0.0211699	0.0273038	0.012159	0.00719745	0.0126343	0.0187737	0.00604223	0.0327441	0.05083	0.0103509	0.0264343	0.0163719	0.034893	0.0223287	0.0184093	0.0233701	0.0291959	0.0143119	0.00566517	0.00803588	0.00603428	0.00393213	0.020554	0.01352321	0.02347314	0.05255948	0.0146538	0.561249	0.0175656	0.00618708	0.39635	0.00399392	16.76347	0.1244241	-4.303348	4	40.48876	0.2899091	0.00113173	0.0490712	0.444808	3.50499	0.197762	0.5575	1.03862	2.20611	0.304525	0.290782	0.139042	0.265652	0.1769836	0.7030263
510	-3812.83	-3744.81	-68.0203	7.127305	0.2328345	3.946717	0.0194765	0.0085055	0.00630561	0.0323424	0.0249721	0.0375782	0.00741171	0.00753734	0.00700017	0.00506876	0.0169089	0.0150133	0.0236254	0.00570638	0.0256184	0.057702	0.0275653	0.0079098	0.00593377	0.0183173	0.0250165	0.00689201	0.0064414	0.00751591	0.0195742	0.00482893	0.0137627	0.0486422	0.00859971	0.0382958	0.0113915	0.0184483	0.00654845	0.0139091	0.032877	0.0319791	0.0107121	0.021293	0.011125	0.0191654	0.0061647	0.0172317	0.01258647	0.02611282	0.05255948	0.0140923	0.567456	0.0153395	0.00388777	0.396851	0.0023735	16.76347	0.1244241	-4.375133	4	40.48876	0.2899091	0.00140591	0.0546047	0.463862	3.48013	0.451411	0.773346	1.08441	1.69084	0.282513	0.302022	0.127194	0.28827	0.1769836	0.7030263
520	-3806.42	-3740.29	-66.1328	7.127305	0.2386511	0.8785578	0.016604	0.0175361	0.00900932	0.0320921	0.00904461	0.0383767	0.0161307	0.00406009	0.0208385	0.0141457	0.00527373	0.0373467	0.0178513	0.0061953	0.023921	0.0359572	0.0316515	0.0085257	0.00640171	0.0125598	0.0174552	0.0170379	0.00688656	0.00523026	0.0134092	0.00626403	0.02271	0.0437461	0.051286	0.0238561	0.0200372	0.00983989	0.00705637	0.0210859	0.0093169	0.0318791	0.0112132	0.0178849	0.0167261	0.012348	0.0141078	0.015378	0.01541305	0.02484594	0.05255948	0.0175911	0.547568	0.0111946	0.00676696	0.415722	0.0011581	16.76347	0.1244241	-4.172541	4	40.48876	0.2899091	0.00162436	0.0586253	0.476933	3.46282	0.112133	0.436939	0.976552	2.47438	0.289866	0.3034	0.135571	0.271162	0.1769836	0.7030263
530	-3811.03	-3741.19	-69.8414	7.127305	0.2469631	0.7760167	0.00737078	0.0371061	0.0127077	0.0206588	0.0162323	0.0340739	0.02232	0.00388363	0.0189219	0.0189484	0.0089707	0.0194599	0.0251702	0.00631075	0.0246392	0.0543735	0.0268459	0.0167335	0.00931569	0.00892817	0.0229462	0.0126609	0.00796596	0.00747482	0.0150527	0.00692292	0.0346056	0.0499102	0.0194926	0.045266	0.0144306	0.0139693	0.0137059	0.0182527	0.0222764	0.0237232	0.0367038	0.013959	0.0089794	0.0158465	0.0352328	0.0149232	0.01513353	0.02039182	0.05255948	0.0152004	0.475361	0.00872011	0.0049721	0.495144	0.000603058	16.76347	0.1244241	-4.190843	4	40.48876	0.2899091	0.00197323	0.0645057	0.495037	3.43848	0.0904461	0.397296	0.950081	2.56218	0.275965	0.296758	0.159951	0.267326	0.1769836	0.7030263
540	-3816.46	-3740.66	-75.8074	7.127305	0.1964384	0.972521	0.00908651	0.013667	0.0174196	0.0317394	0.0200122	0.0362968	0.0130583	0.0100016	0.0268236	0.0365753	0.0219175	0.032772	0.0122298	0.0264511	0.0391696	0.0498014	0.0231956	0.0313373	0.0111234	0.00856008	0.0292618	0.0160653	0.00850562	0.0089076	0.0163843	0.00791792	0.0389301	0.0470633	0.0115254	0.0377725	0.0191333	0.0249576	0.0376139	0.0176795	0.0323514	0.0100562	0.085432	0.0127868	0.0125076	0.00708379	0.0230982	0.00840637	0.02038447	0.0233551	0.05255948	0.0184098	0.47998	0.00291256	0.00226166	0.494473	0.00196295	16.76347	0.1244241	-3.892982	4	40.48876	0.2899091	0.000468691	0.0317464	0.374299	3.59349	0.131439	0.468334	0.995293	2.40493	0.270918	0.322788	0.13723	0.269065	0.1769836	0.7030263
550	-3826.42	-3743.61	-82.8073	7.127305	0.219016	1.807138	0.0128612	0.0235815	0.0230379	0.0484066	0.0262751	0.0636723	0.0169332	0.0104083	0.0371275	0.0745369	0.0132166	0.0234008	0.0551896	0.0166711	0.0356408	0.0363734	0.0369791	0.013184	0.00760573	0.0166874	0.0266234	0.0185945	0.0077302	0.0175777	0.0140721	0.00507884	0.026305	0.0276557	0.0605006	0.0187122	0.0456058	0.0190151	0.01454	0.0123225	0.0295595	0.0115793	0.0665638	0.0112373	0.0123794	0.00781134	0.0282768	0.0110973	0.01985403	0.02042576	0.05255948	0.0139519	0.486638	0.00719911	0.00304464	0.479943	0.0092225	16.76347	0.1244241	-3.919348	4	40.48876	0.2899091	0.000967276	0.0454154	0.431446	3.52217	0.269113	0.632802	1.06432	2.03377	0.288835	0.3138	0.129981	0.267384	0.1769836	0.7030263
560	-3822.79	-3739.88	-82.9108	7.127305	0.1914709	1.921708	0.011032	0.0204191	0.0167026	0.00862142	0.019905	0.0345638	0.0355273	0.0138672	0.0354618	0.058941	0.00573035	0.0107635	0.0305529	0.0158974	0.0315557	0.0452699	0.0525187	0.0193754	0.00701385	0.0152483	0.0202034	0.0175471	0.0103931	0.0144636	0.00980747	0.00497696	0.0557675	0.0526477	0.0274114	0.0210092	0.0731452	0.0418071	0.00737554	0.0144069	0.033481	0.00477867	0.0260516	0.0103869	0.0160284	0.0240303	0.0202054	0.0257403	0.01948859	0.02824079	0.05255948	0.0145093	0.487786	0.00538759	0.0136374	0.467326	0.0113542	16.76347	0.1244241	-3.937926	4	40.48876	0.2899091	0.00039054	0.0290045	0.361033	3.60957	0.283746	0.646421	1.0679	2.00193	0.285449	0.297355	0.134569	0.282627	0.1769836	0.7030263
570	-3813.14	-3742.98	-70.1656	7.127305	0.2057391	0.7651043	0.0127158	0.0208317	0.0387456	0.0231516	0.0230932	0.0123107	0.0272987	0.0160319	0.0314708	0.0562661	0.00604096	0.0171839	0.0104516	0.0195983	0.0288608	0.0499235	0.0275022	0.0217262	0.00614346	0.010604	0.0238326	0.0169218	0.0097151	0.00926065	0.0153295	0.00899846	0.0192056	0.0471731	0.0158187	0.015448	0.0485504	0.012892	0.0174623	0.0197713	0.00487341	0.00503609	0.0226998	0.0198089	0.0150061	0.0182643	0.022751	0.030121	0.01777087	0.03129398	0.05255948	0.0130102	0.558471	0.00470785	0.00769021	0.405437	0.0106835	16.76347	0.1244241	-4.030195	4	40.48876	0.2899091	0.000644018	0.0371506	0.39847	3.56374	0.0881148	0.392696	0.946796	2.57239	0.264568	0.31429	0.147326	0.273816	0.1769836	0.7030263
